tweet,id,last_tweeted,active
"I think I'm gonna add ""former 8200"" to my resume so I can get a C level job at a cyber security company. What are they going to do, call 8200 and ask for a reference?",10047,2024-12-01 21:30:02,1
"Periodic reminder for the rest of us that Twitter's direct messages are ""non-public,"" not private messages; aren't encrypted; can be subpoenaed per terms of service; can be viewed by 3rd-party apps; aren't secure conversation channels; and should not be used for organizing.",10048,2024-11-28 09:30:01,1
"I miss the 90's, back when you could destroy the world with 1.44 MB.",10049,2024-12-18 21:30:02,1
Criminals don't give a fuck if you're ISO 27001 compliant.,10050,2024-11-15 09:30:02,1
"Everybody that grasps 3-6-9, has the key for unlocking the secrets of the universe.",10051,2024-10-26 06:30:01,1
"Just as a chimpanzee is not capable of understanding calculus, humans may be incapable of understanding the ""ultimate"" nature of reality.",10056,2024-10-13 22:30:01,1
Obama brought more prosecutions against whistleblowers under the Espionage Act than all previous presidents combined.,10059,2024-10-06 10:30:01,1
"The laws of physics seem to respond to computational processes, patterns in nature that reveal an inherent and intentional model.",10060,2024-10-11 07:30:01,1
The chances of you dying on the way to get your lottery tickets is greater than your chances of winning.,10065,2024-12-06 10:30:02,1
"A computer is like a mischievous genie. It will give you exactly what you ask for, but not always what you want.",10069,2024-12-12 03:30:01,1
One of the best programming skills you can have is knowing when to walk away for awhile.,10070,2024-11-12 12:30:01,1
Every great developer you know got there by solving problems they were unqualified to solve until they actually did it.,10071,2024-12-01 20:30:01,1
Telling a programmer there's already a library to do X is like telling a songwriter there's already a song about love.,10072,2024-12-24 13:30:01,1
"If it doesn't work, it doesn't matter how fast it doesn't work.",10073,2024-12-10 23:30:01,1
The amount of sleep that you get has a larger impact on your effectiveness than the programming language you use.,10074,2024-11-21 11:30:01,1
It turns out that style matters in programming for the same reason that it matters in writing. It makes for better reading.,10075,2024-10-07 19:30:01,1
"""You're building your own maze, in a way, and you might just get lost in it."" ~ Marijn Haverbeke, Eloquent JavaScript: A Modern Introduction to Programming",10076,2024-10-24 01:30:02,1
"The cheapest, fastest, and most reliable components are those that aren't there.",10077,2024-12-19 08:30:01,1
"Software is never finished, only abandoned.",10080,2024-10-26 15:30:01,1
The strength of JavaScript is that you can do anything. The weakness is that you will.,10081,2024-12-13 13:30:01,1
"Everyone knows that debugging is twice as hard as writing a program in the first place. So if you're as clever as you can be when you write it, how will you ever debug it?",10082,2024-12-25 03:30:01,1
The first step of any project is to grossly underestimate its complexity and difficulty.,10083,2024-11-11 19:30:01,1
Learning to code is useful no matter what your career ambitions are.,10084,2024-12-05 08:30:01,1
Debuggers don't remove bugs. They only show them in slow motion.,10085,2024-12-09 05:30:01,1
"Good software, like wine, takes time.",10086,2024-11-26 20:30:01,1
The function of good software is to make the complex appear to be simple.,10087,2024-11-04 14:30:01,1
"""Languages shape the way we think, or don't."" ~ Erik Naggum",10088,2024-12-13 14:30:02,1
"Programming isn't about what you know; it's about what you can figure out.",10089,2024-11-15 23:30:01,1
The most secure code in the world is code which is never written.,10090,2024-11-15 17:30:02,1
"Memory leaks are like water leaks: they happen when you least expect it, take hours to locate and make you wish you had spent more time protecting your valuables.",10091,2024-12-19 07:30:01,1
A primary cause of complexity is that software vendors uncritically adopt almost any feature that users want.,10093,2024-12-10 01:30:01,1
"Without requirements or design, programming is the art of adding bugs to an empty text file.",10094,2024-10-29 20:30:01,1
Weeks of coding can save you hours of planning.,10095,2024-12-17 07:30:02,1
Developer accused of unreadable code refuses to comment.,10096,2024-11-09 20:30:02,1
"""Be curious. Read widely. Try new things. I think a lot of what people call intelligence boils down to curiosity."" ~ Aaron Swartz",10097,2024-12-04 21:30:02,1
"From a programmer's point of view, the user is a peripheral that types when you issue a read request.",10098,2024-10-23 09:30:01,1
Sometimes the problem is to discover what the problem is.,10099,2024-12-18 12:30:01,1
"Sometimes it pays to stay in bed on Monday, rather than spending the rest of the week debugging Monday's code.",10100,2024-12-01 14:30:01,1
Java is to JavaScript as ham is to hamster.,10101,2024-11-15 01:30:01,1
Deleted code is debugged code.,10102,2024-11-12 16:30:02,1
Write code every day.,10103,2024-12-01 12:30:02,1
"""Complexity is such a bright candle for us hacker-moths"" ~ Rusty Russell (creator of iptables)",10104,2024-10-08 07:30:01,1
"Programming languages, like pizza, come in only two sizes: too big and too small.",10105,2024-12-05 12:30:01,1
The best programs are the ones written when the programmer is supposed to be working on something else.,10106,2024-10-21 13:30:01,1
Looking at code you wrote more than two weeks ago is like looking at code you are seeing for the first time.,10107,2024-10-09 19:30:01,1
One of my most productive days was throwing away 1000 lines of code.,10108,2024-11-05 08:30:01,1
"""It's not at all important to get it right the first time. It's vitally important to get it right the last time."" ~ The Pragmatic Programmer",10109,2024-12-06 06:30:01,1
"In programming, the hard part isn't solving problems, but deciding what problems to solve.",10110,2024-11-08 05:30:01,1
Any code of your own that you haven't looked at for six or more months might as well have been written by someone else.,10111,2024-12-18 23:30:01,1
To me programming is more than an important practical art. It is also a gigantic undertaking in the foundations of knowledge.,10112,2024-12-28 10:30:02,1
"It's not that JavaScript is *broken*, you understand.

It's just that the language specification contains plot twists.",10113,2024-11-27 01:30:02,1
Any fool can write code that a computer can understand. Good programmers write code that humans can understand.,10114,2024-10-31 19:30:01,1
"We build our computer systems the way we build our cities: over time, without a plan, on top of ruins.",10116,2024-11-27 00:30:01,1
Truth can only be found in one place: the code.,10118,2024-10-25 21:30:01,1
"To be a programmer is to develop a carefully managed relationship with error. There's no getting around it. You either make your accommodations with failure, or the work will become intolerable.",10119,2024-11-27 21:30:01,1
"I see devs getting frustrated at timeouts like they're the issue.

Timeouts are not generally the problem. They are safeguards *against* the problem. They are there to prevent ever-escalating pile-up of cascading resource exhaustion and provide a self-recovery mechanism.",10120,2024-12-06 17:30:01,1
The amateur software engineer is always in search of magic.,10121,2024-11-04 01:30:02,1
The number one skill required for learning any complex system is patience.,10122,2024-11-25 11:30:01,1
"Commenting your code is like cleaning your bathroom - you never want to do it, but it really does create a more pleasant experience for you and your guests.",10123,2024-11-10 01:30:01,1
You haven't mastered a tool until you understand when it should not be used.,10124,2024-11-11 06:30:01,1
"Features, quality, time: pick two",10126,2024-10-31 10:30:01,1
"Give someone a program, you frustrate them for a day; teach them how to program, you frustrate them for a lifetime.",10127,2024-12-22 01:30:01,1
"Code is like humor. When you have to explain it, it's bad.",10128,2024-10-30 20:30:01,1
Documentation is a love letter that you write to your future self.,10129,2024-10-04 03:30:01,1
"When you finish a PhD in computer science, they take you to a special room and explain that you must never use recursion in real life. Its only purpose is to make programming hard for undergrads.",10130,2024-11-02 07:30:01,1
Walking on water and developing software from a specification are easy if both are frozen.,10131,2024-12-11 07:30:01,1
Falling in love with code means falling in love with problem solving and being a part of a forever ongoing conversation.,10132,2024-12-23 20:30:01,1
"Testing leads to failure, and failure leads to understanding.",10133,2024-12-29 05:30:01,1
"Programming is not about typing, it's about thinking.",10134,2024-12-27 09:30:02,1
There's nothing more permanent than a temporary hack.,10135,2024-11-14 13:30:01,1
"A Fallacy of Software: If it works, and we don't change anything, it will keep working.",10136,2024-11-18 02:30:01,1
"When debugging, novices insert corrective code; experts remove defective code.",10137,2024-11-23 08:30:01,1
"If at first you don't succeed, call it version 1.0",10138,2024-12-08 03:30:01,1
In carpentry you measure twice and cut once. In software development you never measure and make cuts until you run out of time.,10139,2024-12-15 00:30:02,1
A good API is not just easy to use but also hard to misuse.,10141,2024-12-16 23:30:01,1
"""Never trust a computer you can't throw out a window."" ~ Steve Wozniak",10142,2024-11-22 09:30:01,1
"If you provide an API client that doesn't include rate limiting, you don't really have an API client. You've got an exception generator with a remote timer.",10143,2024-10-28 21:30:02,1
No code is faster than no code.,10144,2024-10-15 07:30:01,1
"Here's a simple practice for maintainable code.

Separate these three activities:
1. Get data
2. Reformat data
3. Display data

Code that separates these concerns tends to be easier to understand, reuse, and maintain.",10145,2024-10-25 02:30:01,1
Programming concepts seem like warp-drive tech when you first encounter them and like sewage systems once you understand them.,10146,2024-12-16 04:30:02,1
"Theory is when you know something, but it doesn't work. Practice is when something works, but you don't know why. Programmers combine theory and practice: Nothing works and they don't know why.",10147,2024-11-11 15:30:01,1
"Don't document the problem, fix it.",10148,2024-10-30 19:30:01,1
Write shy code - modules that don't reveal anything unnecessary to other modules and that don't rely on other modules' implementations.,10150,2024-10-12 03:30:01,1
"The secret to building large apps is never build large apps. Break your applications into small pieces. Then, assemble those testable, bite-sized pieces into your big application.",10152,2024-10-27 16:30:02,1
"Of all the technical debt you can incur, the worst in my experience is bad names -- for database columns, variables, functions, etc. Fix those IMMEDIATELY before they metastasize all over your codebase and become extremely painful to fix later, and they always do.",10153,2024-10-19 11:30:01,1
There is nothing more unproductive than to build something efficiently that should not have been built at all.,10154,2024-12-19 11:30:01,1
"Once a new technology rolls over you, if you're not part of the steamroller you're part of the road.",10155,2024-12-12 01:30:01,1
BASIC is to computer programming as QWERTY is to typing,10156,2024-11-04 18:30:02,1
Measuring programming progress by lines of code is like measuring aircraft building progress by weight.,10157,2024-10-09 18:30:02,1
"If I do a job in 30 minutes it's because I spent 10 years learning how to do that in 30 minutes. You owe me for the years, not the minutes.",10158,2024-11-08 10:30:01,1
"Programming is just saying ""I have a meeting in an hour so better not start on this yet"" to yourself until you die.",10159,2024-11-29 08:30:01,1
" First, solve the problem. Then, write the code.",10160,2024-10-10 10:30:01,1
Controlling complexity is the essence of computer programming.,10161,2024-11-24 13:30:02,1
Generally a program should say nothing unless and until it has something to say.,10162,2024-12-03 19:30:01,1
Programming is similar to a game of golf. The point is not getting the ball in the hole but how many strokes it takes.,10163,2024-11-05 15:30:01,1
First learn computer science and all the theory. Next develop a programming style. Then forget all that and just hack.,10165,2024-11-09 14:30:01,1
Functions should do one thing. They should do it well. They should do it only.,10166,2024-12-10 05:30:01,1
"Should array indices start at 0 or 1? My compromise of 0.5 was rejected without, I thought, proper consideration.",10167,2024-12-25 19:30:01,1
"Programming is like cooking: in Python, you use pre-made bolognese sauce;  in C++, you start from fresh tomatoes and minced meat; in Assembly, you have a farm where you grow your tomatoes and raise your cow.",10168,2024-10-31 21:30:01,1
Hell isn't other people's code. Hell is your own code from 3 years ago.,10169,2024-12-09 18:30:01,1
"Every system has two sets of rules: The rules as they are intended or commonly perceived, and the actual rules (""reality"").",10170,2024-10-27 14:30:02,1
It is far better to improve the effectiveness of testing first than to improve the efficiency of poor testing. Automating chaos just gives faster chaos.,10171,2024-10-07 07:30:01,1
"Almost made fun of an electrician today like ""is it an electrician's guild rule that you have to perform 5 minutes of ritual complaining about What Was The Previous Electrician Thinking before you're allowed to fix anything?"" but then I remembered I'm a software engineer.",10172,2024-12-28 08:30:01,1
"Q: Why can't programmers tell the difference between Halloween and Christmas?

A: Because oct 31 = dec 25.

#oldprogrammerjoke",10173,2024-12-19 05:30:02,1
"Every cloud has a silver lining, except for the mushroom shaped ones, which have a lining of Iridium and Strontium 90.",10174,2024-10-05 03:30:01,1
The most incomprehensible thing about the universe is that it is comprehensible.,10175,2024-10-10 11:30:01,1
"""We aren't in an information age, we are in an entertainment age."" ~ Tony Robbins",10177,2024-12-28 11:30:01,1
"What is infinitesimally small? It's smaller than any number you could ever think of, but it's not zero.",10178,2024-12-06 04:30:01,1
"""It doesn't matter how beautiful your theory is, it doesn't matter how smart you are. If it doesn't agree with experiment, it's wrong."" ~ Richard P. Feynman",10179,2024-11-02 03:30:02,1
We live in a society that has become absolutely obsessed with surveillance.,10180,2024-10-22 03:30:01,1
I have to return some video tapes.,10181,2024-11-04 17:30:01,1
The electron doesn't even have properties like position and momentum until an observer measures them.,10182,2024-12-02 05:30:02,1
"The US intelligence community funded, nurtured and incubated Google as part of a drive to dominate the world through control of information.",10184,2024-11-18 08:30:01,1
People don't appreciate how complex proteins can be. Large proteins are to chemistry what War and Peace is to the alphabet.,10193,2024-10-21 17:30:01,1
"CIA secretly owned world's top encryption supplier, read enemy and ally messages for decades: https://boingboing.net/2020/02/11/cia-secretly-owned-worlds-to.html",10195,2024-10-06 08:30:01,1
How does everyone on 4chan have the same username?,10197,2024-10-22 00:30:01,1
"Decentralized cryptocurrencies like #bitcoin are immutable. This means that once data enters the blockchain, it can never be changed unless someone were to put huge amounts of energy and resources for a 51% attack.",10207,2024-10-21 15:30:01,1
Ether (ETH) is Ethereum network's currency and it is used for running Dapps. When people compare #Bitcoin to #Ethereum they usually refer to Ether the currency.,10213,2024-12-05 05:30:01,1
"Comparing #Bitcoin to #Ethereum is a bit like comparing oranges to apples. While they are both cryptocurrencies, they serve inherently different purposes.",10221,2024-10-16 09:30:01,1
"My principle is: don't hold cryptocurrencies with a big premine, as you are most likely financing the one holding the premine.",10230,2024-10-06 06:30:01,1
"If you think a company that's made $1 billion from dumping XRP doesn't employ multiple ""social media reputation management"" subcontractors, you're too naive to have money.",10231,2024-10-11 09:30:01,1
"#Monero uses cryptography to ensure privacy that hides the sender, receiver and amount. Dash uses centralized mixers to create privacy. Monero doesn't have master nodes, dash does.",10232,2024-10-07 02:30:01,1
"All dash transactions are traceable. Even Dash ""private send"" transactions.",10233,2024-09-30 13:30:01,1
"With #monero, privacy is always on. With #dash, privacy is disabled by default.",10234,2024-11-18 11:30:01,1
#Bitcoin is pseudonymous. It is now widely known that the Bitcoin blockchain is being data mined by blockchain analysis companies. These companies are able to de-anonymize Bitcoin transactions with a high degree of accuracy.,10236,2024-10-26 12:30:01,1
"In addition to the broken privacy model Dash uses, let's not forget about Dash's insta-mine launch fiasco. It's fairly clear the whole project has been mostly a get-Evan-Duffield-rich-quick system from the very beginning.",10242,2024-11-20 00:30:01,1
The misconception about the CIA is that it serves US interests. It's always been the instrument of a dynastic international banking elite.,10245,2024-10-04 02:30:01,1
Complexity is such a bright candle for us hacker-moths,10246,2024-12-24 19:30:01,1
Building The First Ternary Microprocessor: https://hackaday.com/2016/12/16/building-the-first-ternary-microprocessor/,10247,2024-10-18 15:30:02,1
"The most efficient number system isn't binary or ternary - it's base e, or 2.718. Barring the invention of an irrational number of transistors, base three is the most efficient way to store numbers in memory.",10248,2024-09-28 00:30:01,1
"In principle communicating with light is much, much easier than communicating with electricity. We've been doing it for much longer, in technologies ranging from signal fires to fiber-optic networks, because photons have the capacity to move data far more quickly than electrons.",10252,2024-10-09 02:30:01,1
"The FBI and NSA use Section 215 of the Patriot Act to collect vast amounts of information about US persons without a warrant. In 2018, under only one of two Section 215 provisions, the government collected 434,238,543 call records.",10264,2024-11-01 05:30:02,1
"I'll take your process off the run queue without even asking

Cause my flow is like reentrant and preemptive multitasking.",10270,2024-12-23 08:30:01,1
"I pull out my keyboard and I pull out my Glock

Then I dismount your girl and I mount /proc",10271,2024-11-12 08:30:01,1
"I'm a web crawling spider; you're an Internet mosquito

You thought the 7-layer model referred to a burrito.",10272,2024-10-19 21:30:01,1
Ask me about my botnet.,10279,2024-10-19 16:30:01,1
"New technologies are killed everywhere, everyday to maintain the status quo.",10280,2024-10-16 22:30:02,1
"Roses are red
Violets are blue
Unexpected '{'
On line 32",10283,2024-12-20 22:30:01,1
"#WikiLeaks Has won every court case challenging their information.

#Wikileaks has never had to retract a single story.",10284,2024-11-09 01:30:01,1
"U.S. hacking operations have been increasingly dressed up in military jargon to tap into Department of Defense funding streams. For instance, ""malware injections"" (commercial jargon) or ""implant drops"" (NSA jargon) are being called ""fires"" as if a weapon was being fired.",10286,2024-10-27 07:30:02,1
"CIA malware and hacking tools are built by EDG (Engineering Development Group), a software development group within CCI (Center for Cyber Intelligence), a department belonging to the CIA's DDI (Directorate for Digital Innovation).",10287,2024-12-03 18:30:01,1
"Increasing sophistication of surveillance techniques has drawn comparisons with George Orwell's 1984, but ""Weeping Angel"" developed by the CIA's Embedded Devices Branch (EDB), which infests smart TVs, transforming them into covert microphones, is its most emblematic realization.",10288,2024-10-03 08:30:01,1
"The CIA attack against Samsung smart TVs was developed in cooperation with the MI5. Weeping Angel places TVs in a 'Fake-Off' mode, so the owner believes the TV is off. In this mode the TV records conversations in the room and sends them over the Internet to a covert CIA server.",10290,2024-10-23 23:30:01,1
"Your site nulled
Your firewall is trash
Your network is dead
Take a look at all of these graphs",10295,2024-11-17 16:30:02,1
Science can't prove anything - it is a methodology that makes no claim on absolute truth.,10297,2024-12-09 08:30:01,1
Mainstream science is a farce and is many decades behind the real underground military technology.,10298,2024-09-17 21:30:01,1
"Whereas Monero transactions are all private by default, ZCash only has them as optional. This means that most people (out of laziness or indifference) will not use their z-addres. In fact, currently only about 13% of all ZCash transactions use their shielded addresses.",10302,2024-12-08 04:30:02,1
"Unlike privacy coins like #Monero, every #Bitcoin transaction can be traced to its point of origin.",10303,2024-11-28 02:30:02,1
"Privacy coins differ from regular cryptocurrencies such as bitcoin, litecoin and ethereum. To obfuscate user identities, coins like Monero mix-up and anonymize transactions as they are processed.

However, no two privacy coins are created equal.",10304,2024-10-24 06:30:01,1
"Unlike Dash, privacy safeguards with Monero are not optional. All funds which are sent and received are anonymized as standard. When using Monero, anonymity is default.  ",10306,2024-11-15 16:30:02,1
"Zcash uses two different types of wallet addresses: those starting with a ""t"" are transparent and details of the transaction similar to bitcoin can be viewed, whereas addresses beginning with a ""z"" are shielded transactions that provide user anonymity.",10307,2024-12-24 02:30:01,1
"Since every #bitcoin is traceable (unless it has been mixed), some bitcoin could have a lower perceived value than others if it has been used in something illegal, for example, a theft, hack, or ransomware attack. This is known as ""taint"".",10310,2024-12-08 22:30:02,1
#Monero uses a different protocol than #Bitcoin. It's called CryptoNote. CryptoNote works by grouping many transactions. This makes it impossible to tell which one of the inputs (senders) each transaction belongs to.,10312,2024-12-18 22:30:02,1
How about a nice game of chess?,10319,2024-12-13 17:30:02,1
"Got your neighbors wireless up in a tizzy
Cause I planted little trojans up in every major city",10320,2024-11-24 02:30:01,1
"LinkedIn, eHarmony databases
Stored up on the cloud in a bunch of different places
For all the homies who in my good graces
Download away ain't nobody gonna trace us",10322,2024-10-22 23:30:01,1
"The CIA runs a very substantial effort to infect and control Microsoft Windows users with its malware. This includes multiple local and remote weaponized ""zero days"", air gap jumping viruses such as ""Hammer Drill"" which infects software distributed on CD/DVDs.",10327,2024-10-06 05:30:01,1
"The CIA has developed automated multi-platform malware attack and control systems covering Windows, Mac OS X, Solaris, Linux and more, such as EDB's ""HIVE"" and the related ""Cutthroat"" and ""Swindle"" tools.",10328,2024-11-24 22:30:01,1
Cyber 'weapons' are in fact just computer programs which can be pirated like any other. Since they are entirely comprised of information they can be copied quickly with no marginal cost.,10329,2024-10-14 08:30:01,1
"Photons travel for millions, sometimes billions, of years just to show you the stars. The least you can do is look up once in a while.",10331,2024-12-06 23:30:01,1
How to Snoop on Bluetooth Devices Using Kali Linux: https://null-byte.wonderhowto.com/how-to/bt-recon-snoop-bluetooth-devices-using-kali-linux-0165049/,10337,2024-12-23 17:30:02,1
"How to Brute-Force SSH, FTP, VNC & More with BruteDum: https://null-byte.wonderhowto.com/how-to/brute-force-ssh-ftp-vnc-more-with-brutedum-0197449/",10338,2024-11-02 09:30:01,1
How to Pick an Antenna for Wi-Fi Hacking: https://null-byte.wonderhowto.com/how-to/pick-antenna-for-wi-fi-hacking-0202742/,10340,2024-10-30 10:30:01,1
The Beginner's Guide to Defending Against Wi-Fi Hacking: https://null-byte.wonderhowto.com/how-to/beginners-guide-defending-against-wi-fi-hacking-0185217/,10341,2024-10-29 14:30:01,1
"The security behind WEP networks was broken in 2005, modern tools have made cracking them incredibly simple. In densely populated areas, WEP networks can still be found in surprising places to this day, and they can be cracked in a matter of minutes.",10344,2024-11-22 14:30:02,1
"How to Flood Your ISP with Random, Noisy Data to Protect Your Privacy on the Internet: https://null-byte.wonderhowto.com/how-to/flood-your-isp-with-random-noisy-data-protect-your-privacy-internet-0186193/",10345,2024-12-26 17:30:01,1
How to Brute-Force Nearly Any Website Login with Hatch: https://null-byte.wonderhowto.com/how-to/brute-force-nearly-any-website-login-with-hatch-0192225/,10346,2024-11-09 18:30:02,1
How to Map Wardriving Data with Jupyter Notebook: https://null-byte.wonderhowto.com/how-to/map-wardriving-data-with-jupyter-notebook-0202701/,10348,2024-11-01 22:30:02,1
Hijacking FM Radio with a Raspberry Pi: https://null-byte.wonderhowto.com/how-to/hack-radio-frequencies-hijacking-fm-radio-with-raspberry-pi-wire-0177007/,10351,2024-10-18 18:30:01,1
How to Securely Sniff Wi-Fi Packets with Sniffglue: https://null-byte.wonderhowto.com/how-to/securely-sniff-wi-fi-packets-with-sniffglue-0199623/,10352,2024-10-10 22:30:01,1
"When exposing a crime is treated the same as committing a crime, you are ruled by criminals. #WikiLeaks #JulianAssange #FreeAssange",10355,2024-10-15 19:30:02,1
"It is no secret that after Tesla's death in 1943, government agents seized much of his private research.",10359,2024-12-05 04:30:02,1
Seems like the only people with any use for LinkedIn are Chinese spies.,10361,2024-10-20 17:30:02,1
"The Boeing 787 has a 32bit clock register and it overflows. 

Fix: Reboot plane every 50hrs.

The Patriot Missile system had a 24bit clock that overflowed. 

Fix: Reboot missile system every 20hrs.

(Good thing neither are critical systems) ",10362,2024-10-26 13:30:01,1
Need a business continuity plan? Buy bitcoins while they are cheap so you can pay off the ransomware that's gonna fuck you next quarter via your unpatched VPN.,10363,2024-10-12 04:30:02,1
"""Some backdoors are fine."" - Huawei",10364,2024-10-21 10:30:01,1
"""Compared to sysadmin, being cursed forever is a step up."" ~ Paul Tomko",10367,2024-11-16 16:30:02,1
"You will always find the best jokes ever in source code:

//TODO

//Refactor this

//Will fix this later. Last updated on 13/Jan/2004

//Do not edit below. I have no idea how it works!",10368,2024-11-07 19:30:01,1
"Question: Where do Linux and Unix users drink?

Answer: The Foo bar.",10371,2024-12-21 01:30:01,1
"List all source IP address for ssh (TCP/22) from ssh-firewall.log using the CLI:
egrep -o 'SRC=([0-9]{1,3}[\.]){3}[0-9]{1,3}' ssh-firewall.log

Count all unique IP address:
egrep -o 'SRC=([0-9]{1,3}[\.]){3}[0-9]{1,3}' ssh-firewall.log | sort | uniq | wc -l",10372,2024-11-14 06:30:01,1
"Being a web developer is

5% algorithms
5% data structures
90% figuring out what is causing horizontal scroll",10373,2024-10-22 20:30:01,1
"sudo would be a great name for a dog

sudo fetch ball
sudo shake hand
sudo sit
sudo sleep 
sudo watch baby
sudo killall intruders",10374,2024-11-24 07:30:02,1
"This is an Old School horisontal scroller 'Shoot Them All' game in bash:

sudo apt install -y piu-piu
piu-piu

Source code for other oses: https://github.com/vaniacer/piu-piu-SH/blob/covid-19/piu-piu",10375,2024-12-12 05:30:01,1
Always code as if the guy who ends up maintaining your code will be a violent psychopath who knows where you live.,10376,2024-11-17 08:30:01,1
"Let me break it down for you.

Coding is:
- 1% actually coding
- 40% debugging
- 15% coffee breaks
- 30% googling errors
- 9% staring with your colleagues at the screen
- 5% trying copy/pasted solutions from Stack Overflow",10377,2024-10-31 23:30:01,1
"Programmer's excuses when their code doesn't work:

- but it worked on my machine
- it worked yesterday
- that's weird
- it never happened before",10378,2024-10-28 19:30:02,1
"Interviewer: Why do you want to work for Facebook?

Me: I'm keen on protecting people's data and want them to have a good user experience

Interviewer:

Me:

Interviewer:

Me: haha I'm joking I don't give a shit

Interviewer: haha omg I was like whaaatttt lmao",10379,2024-11-04 19:30:01,1
"Create high quality gifs with ffmpeg on Linux/Unix cli

Make custom color palette
f=in.mp4
ffmpeg -i $f -vf fps=15,scale=320:-1:flags=lanczos,palettegen p.png

Generate HQ gif
ffmpeg -i $f -i p.png -filter_complex ""fps=15,scale=300:-1:flags=lanczos[x];[x][1:v]paletteuse"" out.gif",10380,2024-12-07 16:30:01,1
"Contrary to popular belief, the pH value can be less than 0 or greater than 14 for very strong acids and bases.",10381,2024-11-02 02:30:02,1
"if you're not happy single, you won't be happy in a relationship.

true happiness comes from closing 100 chrome tabs after solving an obscure programming bug, not from someone else",10383,2024-10-30 22:30:01,1
Follow the white rabbit.,10384,2024-10-05 11:30:01,1
"TempleOS is the best, I have no clue why anyone is running anything else!",10386,2024-11-11 12:30:01,1
ROT26 is just like ROT13 but twice as secure! ,10390,2024-10-21 00:30:01,1
"Instead of only rotating 13 places, ROT26 rotates twice as many characters in the alphabet and is therefore twice as secure.",10391,2024-11-21 08:30:01,1
"ROT13 encryption and decryption is very complex and requires a powerful, purpose-built super-computer to perform all the calculations.",10392,2024-10-23 01:30:01,1
#FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange #FreeAssange,10397,2024-11-09 22:30:01,1
"Roses are red
You're a real work of art
I got Kali Linux
Lemme pentest your heart",10402,2024-11-03 13:30:02,1
"alias yeet=""rm""
alias skurt=""exit""
alias yolo=""rm -rf / --no-preserve-root""
alias hashtag=""sudo !!""
alias fetch=""clear""
alias curve=""sudo /sbin/iptables -I INPUT -j DROP""",10403,2024-11-22 02:30:01,1
"Someone asked me today:
""Why is nano so difficult to exit!""

Me:
""Are you serious?""
*Types vim enjoy.txt*
*Walks away*",10404,2024-10-11 00:30:01,1
"is your child texting about infosec? 

brb = basic testing, bro
lol = lots of logging
smh = so much hashing
tbh = trapped by honeypot
stfu = scanning to find u
tfw = this firewall works
idc = in da cloud
btw = blue team win",10405,2024-12-27 05:30:01,1
my other computer is your computer,10406,2024-12-14 20:30:01,1
"Therapist: And how do we teach users to employ good security practices every day?

Me: Send them phishing emails with software patches disguised as malware attachments so they will definitely click on it?

Therapist: No.",10407,2024-11-09 23:30:01,1
"PM: Oh hey, you guys are back early
Engineer: Code's haunted
PM: What?
Engineer: *loading a pistol and getting back in the Python 2.7 codebase* Code's haunted",10408,2024-11-14 04:30:01,1
"Before the internet, I would just yell search commands at the spider web in the kitchen.",10409,2024-11-01 03:30:02,1
"Inside of you are two wolves

Inside each of those are either zero, one or two more wolves, and so on, to a variable branch depth 'n'

Write a recursive function to print the names of all empty wolves in O(log n) time or better, and describe the worst-case input for your solution",10410,2024-11-23 22:30:01,1
"ASCII stupid question, get a stupid ANSI!",10414,2024-12-07 19:30:01,1
"Yes! My code compiled, and my wife just produced the output.",10415,2024-11-08 09:30:01,1
Some people can't sleep because they have insomnia. I can't sleep because I have an Internet connection.,10416,2024-10-01 20:30:01,1
Why do programmers often mix up Halloween and Christmas? Because OCT 31 = DEC 25,10417,2024-10-25 06:30:01,1
A computer scientist is someone who fixes things that aren't broken.,10419,2024-11-01 07:30:01,1
Windows supports real multitasking - it can boot and crash simultaneously.,10420,2024-11-29 01:30:02,1
"A computer program will always do what you tell it to, and seldom what you want it to.",10421,2024-11-08 19:30:01,1
The Art of Code - Dylan Beattie: https://www.youtube.com/watch?v=6avJHaC3C2U,10428,2024-11-25 07:30:01,1
Heisenberg's uncertainty principle states that a particle's position and its momentum can never be precisely measured simultaneously.,10429,2024-11-24 16:30:01,1
The 128-Language Quine Relay: https://esoteric.codes/blog/the-128-language-quine-relay,10430,2024-12-15 12:30:02,1
Light bulb vibrations yield eavesdropping data: https://techxplore-com.cdn.ampproject.org/v/s/techxplore.com/news/2020-06-bulb-vibrations-yield-eavesdropping.amp?usqp=mq331AQFKAGwASA%3D&amp_js_v=0.1,10435,2024-10-08 05:30:01,1
"I don't age, I level up.",10439,2024-10-26 20:30:01,1
Bitches don't know about Room 641A,10442,2024-11-16 15:30:01,1
"""If it looks like Russia did it, I can GUARANTEE you, It WASN'T Russia"" ~ John McAfee",10443,2024-11-07 17:30:02,1
"Teacher: ""There are three main types of clouds. Does anyone know what they are?""

Billy: ""There is no cloud, just other people's computers!""

T: ""Billy shut the fuck up this is Earth Science""

Outside, a large ProLiant moves in front of the sun, casting shade upon young Billy.",10444,2024-12-05 06:30:01,1
