tweet,id,last_tweeted,active
"Your homework today is to search: ""Tecaxic-Calixtlahuaca head""",1156,2024-11-08 18:00:01,1
"Your homework today is to search: ""Acambaro Figurines""",1157,2024-11-19 13:30:02,1
"A nuclear explosion will send out an EMP pulse, and if exploded high enough in altitude, will destroy electronics over great distances.",1160,2024-11-15 12:00:01,1
People don't know about Operation Paperclip.,1161,2024-12-08 10:00:01,1
From the atom to hurricanes to galaxies we observe the same spiral dynamics on all scales.,1162,2024-12-27 18:00:01,1
It's beyond remarkable that each of us are made of an average of 100 trillion cells that are each made of an average of 100 trillion atoms.,1163,2024-11-07 16:00:01,1
The grand aim of all science is to cover the greatest number of empirical facts by logical deduction from the smallest number of hypotheses.,1164,2024-12-03 02:00:01,1
"How lucky we are to live in this time. The first moment in human history when we are, in fact, visiting other worlds.",1165,2024-12-15 13:30:01,1
"Space is filled with a network of wormholes. You might emerge somewhere else in space, some when-else in time.",1166,2024-11-14 23:00:02,1
"The sky calls to us. If we do not destroy ourselves, we will one day venture to the stars.",1167,2024-07-27 23:00:01,1
The Cosmos is full beyond measure of elegant truths. Of exquisite interrelationships. Of the awesome machinery of nature.,1168,2024-10-20 03:00:02,1
"DNA is in every cell in our bodies. Each cell's nucleus has DNA, which is rolled into structures that are our chromosomes (23 pairs).",1169,2024-11-19 17:00:02,1
Your mother is so fat the escape velocity at her surface exceeds 3*10^8 M/S.,1170,2024-11-09 05:00:01,1
"It is no secret that after Tesla's death in 1943, government agents seized much of his private research.",1171,2024-11-17 13:00:01,1
"Time isn't what you think of it. The past, present, and future exists simultaneously.",1173,2024-11-17 11:30:01,1
"Right now the moon is more than 238,000 miles from Earth, but when it formed, it was just 14,000 miles away.",1174,2024-12-06 02:00:01,1
"During 1945-1955 almost 1,000 Nazi scientists were imported to the U.S. right after WWII in what was known as Operation Paperclip.",1175,2024-12-01 19:30:01,1
"In just one second, a mere blink of an eye, light travels nearly 186,412 miles (300,000km)",1177,2024-12-12 02:30:01,1
"Compartmentalization is rampant in our controlled world, even in academia; this way, one hand does not know what the other is doing.",1180,2024-12-11 07:00:01,1
"With present techniques, the price tag for 100-billionths of a gram of antimatter would be $6 billion.",1184,2024-12-20 10:00:01,1
"In a vacuum, the speed of light is always the same; approximately 300 million meters per second.",1185,2024-12-11 07:30:02,1
"Phi, is a mathematical number of approximately 1.618 whose mathematical formula appears in structures of nature.",1186,2024-12-28 12:00:01,1
Neptune was predicted to exist by mathematical calculations well before it was physically observed by telescopes.,1187,2024-11-09 02:30:01,1
"The stream of knowledge is heading to a non-mechanical reality; the universe begins to look more like a great thought than a great machine.",1190,2024-11-09 04:00:01,1
"Mycroft Holmes: ""Oh, Sherlock, what do we say about coincidences?"" Sherlock Holmes: ""The universe is rarely so lazy.""",1191,2024-11-23 15:30:02,1
It's hard for paleontologists to admit that neo-Darwinian explanations for the Cambrian explosion have failed miserably.,1192,2024-12-29 00:30:01,1
"Instead of dogmatically insisting that we have all the answers to the origins of life, we ought to be highlighting gaps in our knowledge.",1193,2024-12-15 00:00:02,1
Lost Races of Man: https://www.youtube.com/watch?v=TBuABmBYNMo,1195,2024-11-17 05:30:01,1
The CIA has run secret mind-control experiments and massive psychotronic harassment campaigns against dissenters and whistle-blowers.,1196,2024-12-28 01:30:02,1
Explaining the origin of animals is now not just a problem of missing fossils but an even greater engineering problem at the molecular level,1197,2024-11-20 20:30:02,1
Eratosthenes around 240BC already calculated an approximate circumference of the earth.,1198,2024-12-05 07:00:02,1
I prefer the term conspiracy realist.,1199,2024-12-18 20:00:02,1
There's an invisible empire that rules the destinies of men.,1200,2024-11-14 00:30:02,1
The truth is extreme. To make it moderate is to lie.,1201,2024-12-13 21:00:02,1
"A day on Earth actually lasts 23 hours, 56 minutes and 4.1 seconds, not 24 hours as many believe.",1202,2024-11-30 17:00:02,1
"Sometimes conspiracy theories turn out to be true. Therefore, it's worth assessing them, even if their claims appear wholly outlandish.",1203,2024-12-08 21:00:01,1
"Stargates are real, and they come in a few different forms besides the Hollywood versions.",1204,2024-12-07 00:30:01,1
Stargate Project. You didn't hear it from me. Look it up.,1205,2024-11-16 19:00:02,1
"Your homework today is to search: ""Stargate Project""",1206,2024-11-28 18:00:01,1
People don't know about The Stargate Project.,1207,2024-12-02 18:00:01,1
"The electric system we use today is Tesla's, not Edison's. The electric motors that we use today? Tesla. Flourescent light bulbs? Tesla.",1209,2024-10-28 04:00:01,1
History has been unkind to Tesla. Edison gets the credit while what Tesla did really worked and gave us the electrical grids we have today.,1210,2024-11-18 12:30:02,1
For security reasons all important secrets are compartmentalized on a need to know basis only. This applies even to the President.,1211,2024-12-23 11:30:01,1
Take the red pill. Unlearn. Relearn.,1212,2024-11-24 14:00:01,1
The black budget consumes 25% of U.S. GDP.,1214,2024-12-20 22:30:01,1
"In math, two quantities are in the golden ratio if their ratio is the same as the ratio of their sum to the larger of the two quantities.",1215,2024-11-24 00:30:02,1
"Yeah you're made of starstuff, but so is garbage, so calm down.",1216,2024-12-01 21:30:02,1
The simplest conceivable form of life (eg. bacteria) contains at least 600 different protein molecules.,1217,2024-12-05 02:00:01,1
Powers of Ten: http://www.youtube.com/watch?v=0fKBhvDjuy0,1218,2024-12-05 21:30:02,1
Heisenberg's uncertainty principle states that a particle's position and its momentum can never be precisely measured simultaneously.,1220,2024-12-01 23:30:01,1
Matter is almost entirely empty space.,1221,2024-12-01 14:00:01,1
The quantum world is waiting for us to make a decision so that it knows how to behave.,1222,2024-12-02 12:00:02,1
"Quantum Theory says that the act of observing something changes that which is being observed, meaning consciousness affects reality.",1223,2024-11-26 08:00:01,1
"In math not all infinities are equal. To avoid paradoxes, it's important to know the difference between convergent vs divergent series.",1224,2024-11-23 19:00:02,1
"Once you peer closer at matter, it isn't even matter, not a single solid thing you can touch or describe, but a host of tentative selves.",1225,2024-12-11 02:30:02,1
"When you have eliminated the impossible, whatever remains, however improbable, must be the truth.",1227,2024-11-09 01:00:02,1
The Revelation Of The Pyramids - FULL LENGTH MOVIE: https://vimeo.com/521974505,1228,2024-12-24 12:00:01,1
The bigger an organism the less energy it needs per gram of tissue to stay alive. That is an amazing fact.,1231,2024-11-27 02:00:02,1
The idea the world is made up of objects whose existence is independent of consciousness turns out to be in conflict with quantum mechanics.,1232,2024-12-23 22:00:01,1
"The Measurement Problem, The Observer Effect, and The Uncertainty Principle: http://www.atlanteanconspiracy.com/2012/09/the-measurement-problem-observer-effect.html",1234,2024-12-13 16:00:01,1
The pattern that cells use to divide in biology perfectly matches the fundamental structure of the fabric of the space that its dividing in.,1235,2024-12-16 21:30:01,1
"The laws of physics seem to respond to computational processes, patterns in nature that reveal an inherent and intentional model.",1237,2024-12-05 18:00:01,1
"Aside from the black budget, there is another budget even deeper underground.",1238,2024-12-11 09:30:02,1
"Targeted Individuals are people who are illegally harassed, tortured, mind controlled, stalked and spied upon 24/7 by the government.",1239,2024-11-13 13:00:02,1
Logarithmic Spiral: self-similar spiral curve which often appears in nature. The spiral's shape is unaltered as its size changes.,1240,2024-12-25 07:30:01,1
I hope that someday you'll realize this world holds more mystery than you could ever imagine.,1244,2024-12-12 19:00:01,1
"Your homework today is to search: ""the 9 unknown men""",1245,2024-11-02 11:00:02,1
"Your homework today is to search: ""Project Horizon""",1246,2024-11-13 16:30:01,1
The Tehran Incident. You didn't hear it from me. Look it up.,1249,2024-11-02 08:00:02,1
"Your homework today is to search: ""The Tehran Incident """,1250,2024-12-28 06:00:01,1
ARCHAEOLOGICAL COVERUPS BY DAVID HATCHER: https://www.youtube.com/watch?v=0Qr6CG19tyY,1251,2024-12-01 06:00:02,1
"Your homework today is to search: ""The Dashka Stone""",1253,2024-11-18 03:30:01,1
"Your homework today is to search: ""Project A119""",1254,2024-12-11 12:00:02,1
The Skies Over Kecksburg: https://www.youtube.com/watch?v=i51NY3oqDe4,1259,2024-12-15 02:30:01,1
Operation Paperclip was the code-name of the American plan to conscript Nazi scientists into U.S. intelligence services at the end of World War II.,1261,2024-12-09 18:00:01,1
Human-Alien Hybrids: https://www.youtube.com/watch?v=ZDXyxxBPmso,1276,2024-11-10 05:00:02,1
Metals of the Gods: https://www.youtube.com/watch?v=m116dmZeEa8,1280,2024-11-23 12:30:02,1
Was Queen Nefertiti of This World? https://www.youtube.com/watch?v=e1n15SyDjEQ,1281,2024-12-06 00:00:02,1
Tesla's Interstellar Communications: https://www.youtube.com/watch?v=-_hDVwygQ4s,1283,2024-11-08 21:30:01,1
"PSYOP: psychological operation; a mission to change what you believe by feeding you info that is inaccurate, incomplete, or an outright lie.",1284,2024-12-20 17:00:02,1
"They told me I could be anything I wanted, so I became a twitter bot.",1285,2024-12-06 17:30:01,1
The number 1 is only divisible by itself. It is independent of any other numerals yet composes them all.,1286,2024-11-25 12:00:02,1
I hope you learn something today and each day after.,1288,2024-11-17 18:00:01,1
Some people think that extraterrestrial beings are demons with physical manifestations and that UFOs are their technology.,1292,2024-11-22 16:00:01,1
"Fun Fact: Nobody knows the exact number of U.S. government regulatory agencies in existence, but you're subject to all of them!",1293,2024-11-24 03:00:01,1
Stargate Project. You didn't hear it from me. Look it up.,1294,2024-11-14 17:00:01,1
Top 5 Strangest Paranormal Military Projects: http://www.youtube.com/watch?v=58Hzsb3XIBM,1295,2024-12-13 10:30:01,1
"Aliens exist and they are living invisibly on Earth, says first Brit in space: https://www.mirror.co.uk/news/uk-news/aliens-exist-living-invisibly-earth-21220837",1297,2024-12-08 16:00:01,1
"Aliens exist and they are living among us, says first British astronaut into space: https://www.telegraph.co.uk/news/2020/01/05/aliens-exist-living-among-us-says-first-british-astronaut-space/",1298,2024-09-29 15:00:01,1
India's Flying Saucers: https://www.youtube.com/watch?v=ypHNy2-JC-Q,1299,2024-11-23 19:30:01,1
There are numerous ancient India texts that speak of ships and planes with nuclear capabilities and a great nuclear war that took place.,1300,2024-11-23 02:00:02,1
"Observe. Look between the cracks, through the smoke, and beyond the obvious. Truth shines through.",1301,2024-11-19 12:00:02,1
ANCIENT NUCLEAR HOLOCAUST ON MARS OR CURRENT THREAT? http://www.arkcode.com/photo4_1.html,1305,2024-11-09 22:30:01,1
"""Any sufficiently advanced technology is indistinguishable from magic."" ~ Arthur C. Clarke",1306,2024-11-20 03:00:01,1
"The CIA has tools to hack chips in cars, trucks, planes, and medical devices which could be used to make assassinations look like accidents.",1307,2024-11-16 12:00:02,1
"Ancient Peruvian cities show evidence of massive architecture, suggesting supernatural strength and advanced technology.",1308,2024-11-24 18:30:01,1
"The FBI has been spying on dissidents since the 1950's in what they call COINTELPRO operations, or Counter Intelligence Programs.",1310,2024-09-25 12:00:01,1
The Dominant Life Form in the Cosmos Is Probably Superintelligent Robots: https://www.vice.com/en_us/article/mgbxep/the-dominant-life-form-in-the-cosmos-is-probably-superintelligent-robots,1313,2024-11-11 21:30:02,1
Proof of Ancient Aliens in the National Museum of Iraq? https://www.huffpost.com/entry/proof-of-ancient-aliens-i_b_4682168,1314,2024-11-18 16:30:01,1
The World's Highest Ranking Alien Believer: https://www.youtube.com/watch?v=Qt1WVeyMqdo,1315,2024-12-02 14:30:01,1
"If the news is fake, imagine how bad history is.",1317,2024-11-15 03:00:01,1
Vishnu's Ancient Guided Missiles: https://www.youtube.com/watch?v=Z2_f3YXGGuA,1319,2024-11-12 22:00:01,1
Glowing Auras and Black Money - The Pentagon's Mysterious U.F.O. Program: https://www.nytimes.com/2017/12/16/us/politics/pentagon-program-ufo-harry-reid.html,1321,2024-12-12 22:30:01,1
Is There a UFO Cover-up? A Government Insider Speaks Out: https://www.huffpost.com/entry/is-there-a-ufo-coverup-a-_b_9865184,1323,2024-11-28 16:00:02,1
Pentagon confirms UFO program. So about Area 51: https://www.washingtonpost.com/news/retropolis/wp/2017/12/18/the-government-admits-it-studies-ufos-so-about-those-area-51-conspiracy-theories/,1324,2024-12-11 17:00:01,1
"Project mkultra
Project Bluebird
Project Artichoke
Project mksearch
Operation Paperclip
Operation Mockingbird
Project 63
#CIA",1327,2024-11-27 11:30:01,1
The hardest part about waking a person up to the truth is first convincing them that they are asleep.,1328,2024-12-05 13:00:01,1
"In reality, Hollywood is about control and psychological warfare, not entertainment.",1330,2024-12-10 12:00:01,1
Graphene amplifier unlocks hidden frequencies in the electromagnetic spectrum: https://phys.org/news/2020-02-graphene-amplifier-hidden-frequencies-electromagnetic.html,1331,2024-11-20 12:00:02,1
The TR3B doesn't exist officially. It uses highly pressured mercury accelerated by nuclear energy to produce a plasma that creates a field of anti-gravity around the ship.,1333,2024-11-27 11:00:01,1
Space-time metasurface makes light reflect only in one direction: https://phys.org/news/2019-12-space-time-metasurface.html,1335,2024-11-21 12:30:02,1
Researchers develop 'acoustic metamaterial' that cancels sound: https://phys.org/news/2019-03-acoustic-metamaterial-cancels.html,1336,2024-11-27 18:00:01,1
Can The U.S. Military Make An Airplane Invisible To The Naked Eye? https://www.thedrive.com/the-war-zone/29543/the-visible-history-of-the-militarys-hunt-to-realize-an-invisible-aircraft,1337,2024-11-15 07:00:01,1
Researchers generate terahertz laser with laughing gas: https://phys.org/news/2019-11-terahertz-laser-gas.html,1338,2024-12-04 17:00:01,1
How Blink-182's Tom DeLonge Became a U.F.O. Researcher: https://www.nytimes.com/2019/09/26/science/tom-delonge-ufo-research.html,1339,2024-11-06 04:00:01,1
Could quantum mechanics explain the existence of space-time? http://astronomy.com/news/2019/05/could-quantum-mechanics-explain-the-existence-of-space-time,1340,2024-11-30 21:00:02,1
Clarifying effects of negative mass: https://phys.org/news/2018-11-effects-negative-mass.html,1341,2024-12-11 12:30:02,1
"""If Nikola Tesla had not been censored, we could have been traveling between the stars by now."" ~ Nassim Haramein",1343,2024-12-01 15:30:01,1
French scientists claim to have created metallic hydrogen: https://phys.org/news/2019-06-french-scientists-metallic-hydrogen.html,1345,2024-11-26 10:00:01,1
NASA denies alien life discovered on Mars in 1970s: https://www.foxnews.com/science/nasa-denies-alien-life-on-mars,1346,2024-10-20 08:00:01,1
Mixing up a metamaterial's internal structure makes it stronger: https://www.sciencenews.org/article/mixing-metamaterials-internal-structure-makes-it-stronger,1348,2024-11-14 05:30:01,1
A quantum origin for spacetime: https://www.knowablemagazine.org/article/physical-world/2019/quantum-origin-spacetime,1353,2024-12-19 07:00:01,1
Harvard Astronomer On Why Aliens Aren't Science Fiction: https://www.wbur.org/endlessthread/2019/01/30/oumuamua-alien-probe-avi-loeb,1354,2024-12-01 16:30:02,1
Study finds billions of quantum entangled electrons in 'strange metal': https://phys.org/news/2020-01-strange-metals.html,1355,2024-11-21 02:30:01,1
Mind-Bending Negative Mass Device Reveals New Way to Create Lasers: https://www.newsweek.com/particle-physics-mind-bending-negative-mass-device-lasers-778495,1356,2024-12-14 23:00:01,1
The secret shadow government controls the ceremonial visible government and calls all the shots.,1357,2024-11-09 03:30:01,1
"Controlled opposition gives us amazing nuggets of information, gets us to follow them like heroes, then spins us off into la la land.",1358,2024-12-03 07:30:02,1
The Suppression of Nikola Tesla's Work: https://www.youtube.com/watch?v=clK8GChc9D0,1359,2024-12-12 17:30:01,1
Nikola Tesla - The secrets hidden in the pyramids of Egypt: https://www.youtube.com/watch?v=vuINhmT3V8Y,1362,2024-11-10 09:30:01,1
"New technologies are killed everywhere, everyday to maintain the status quo.",1363,2024-12-08 15:30:01,1
"New energy technologies are killed everywhere, everyday to maintain the status quo.",1364,2024-12-14 20:00:01,1
Scientists find evidence of 'ghost population' of ancient humans: https://www.theguardian.com/science/2020/feb/12/scientists-find-evidence-of-ghost-population-of-ancient-humans,1365,2024-12-04 02:30:02,1
"Is it possible that the technology of the ancients was so advanced, it goes above and beyond ours today?",1366,2024-11-13 01:30:01,1
My new start up is you pay me 50 bucks and I show up to your funeral in a military uniform that looks like Idi Amin's and if anyone asks me how I knew you I'll tell them I can't say due to national security concerns.,1367,2024-11-14 22:30:01,1
This bot tweets while at the same time utilizing a vast network of live intelligence to collate and devise complex strategies of its own.,1368,2024-12-21 00:30:01,1
It's thought that resistance wastes up to 20% of all electricity we generate.,1369,2024-12-26 14:00:01,1
"""It doesn't matter how beautiful your theory is, it doesn't matter how smart you are. If it doesn't agree with experiment, it's wrong."" ~ Richard P. Feynman",1371,2024-11-11 10:30:02,1
Scientists predict state of matter that can conduct both electricity and energy perfectly: https://phys.org/news/2020-02-scientists-state-electricity-energy-perfectly.html,1376,2024-11-24 12:00:01,1
Researchers find evidence for metallic hydrogen at 425 gigapascals: https://phys.org/news/2020-01-evidence-metallic-hydrogen-gigapascals.html,1377,2024-11-07 20:30:01,1
"CIA secretly owned world's top encryption supplier, read enemy and ally messages for decades: https://boingboing.net/2020/02/11/cia-secretly-owned-worlds-to.html",1378,2024-12-17 10:30:02,1
Graphene amplifier unlocks hidden frequencies in the electromagnetic spectrum: https://phys.org/news/2020-02-graphene-amplifier-hidden-frequencies-electromagnetic.html,1379,2024-12-16 02:30:01,1
Close Encounters In Siberia (Documentary): https://www.youtube.com/watch?v=O30ytTSRHpo,1381,2024-12-18 01:30:02,1
What if plants and trees are 3rd dimensional extensions of sentient extradimensional beings and we're just like sorry we need paper.,1382,2024-11-12 03:00:01,1
SETI Through Disappearing Stars: https://www.youtube.com/watch?v=0RYvwpSqmEM,1387,2024-12-28 19:00:01,1
Scientists observe superconductivity in meteorites: https://phys.org/news/2020-03-scientists-superconductivity-meteorites.html,1391,2024-12-26 04:00:01,1
"""Ships and sails proper for the heavely air should be fashioned."" ~ Johannes Kepler to Galileo 1609",1395,2024-12-05 12:30:01,1
The Red Haired Giants of Lovelock Cave: https://strangesounds.org/2020/02/red-haired-cannibal-giant-lovelock-cave-video.html,1397,2024-11-30 02:00:01,1
Pachacuti and His Powerful Disk: https://www.youtube.com/watch?v=O0Fnc426Sf4,1399,2024-11-14 19:00:01,1
"""If there really is a complete unified theory, it would also presumably determine our actions. And so the theory itself would determine the outcome of our search for it! And why should it determine that we come to the right conclusions from the evidence?"" ~ Stephen Hawking",1404,2024-11-29 20:30:02,1
"""Once again, the L.A.P.D. is asking Los Angelenos not to fire their guns at the visitor spacecraft. You may inadvertently trigger an interstellar war.""",1405,2024-11-23 22:30:01,1
"""A million million million million (1 with twenty-four zeros after it) miles, the size of the observable universe."" ~ Stephen Hawking",1406,2024-12-07 06:00:01,1
"""I have spent my life travelling across the universe, inside my mind."" ~ Stephen Hawking",1407,2024-12-01 08:00:01,1
"""The universe does not behave according to our preconceived ideas. It continues to surprise us."" ~ Stephen Hawking",1408,2024-12-01 13:30:02,1
"""The increase of disorder or entropy is what distinguishes the past from the future, giving a direction to time."" ~ Stephen Hawking",1409,2024-11-22 20:00:01,1
"""If aliens ever visit us, I think the outcome would be much as when Christopher Columbus first landed in America, which didn't turn out very well for the Native Americans."" ~ Stephen Hawking",1410,2024-12-28 16:00:02,1
"""To confine our attention to terrestrial matters would be to limit the human spirit."" ~ Stephen Hawking",1411,2024-12-17 09:00:02,1
"""I don't think the human race will survive the next thousand years, unless we spread into space."" ~ Stephen Hawking",1412,2024-12-10 20:30:01,1
"""Not only does God play dice but... he sometimes throws them where they cannot be seen."" ~ Stephen Hawking",1413,2024-10-24 14:00:01,1
"""If time travel is possible, where are the tourists from the future?"" ~ Stephen Hawking",1414,2024-12-17 14:30:02,1
"""My goal is simple. It is a complete understanding of the universe, why it is as it is and why it exists at all."" ~ Stephen Hawking",1415,2024-11-16 23:30:01,1
"""We are just an advanced breed of monkeys on a minor planet of a very average star. But we can understand the Universe. That makes us something very special."" ~ Stephen Hawking",1416,2024-11-11 01:00:02,1
The world's oldest temple and the dawn of civilization: https://www.newyorker.com/magazine/2011/12/19/the-sanctuary,1417,2024-11-14 20:30:01,1
"Holy crap, the secret space program is real.",1418,2024-12-24 16:30:02,1
"Navy fighter jets intercepted eight UFOs and even locked on to one with air-to-air missiles, classified reports show: https://www.dailymail.co.uk/news/article-8316921/Navy-fighter-jets-intercepted-eight-UFOs-locked-one-air-air-missiles.html",1420,2024-11-22 14:00:01,1
"If wormholes exist, could we really travel through them? https://astronomy.com/news/2019/07/if-wormholes-exist-could-we-really-travel-through-them",1421,2024-11-17 20:30:01,1
Giants Emerging Everywhere - They Can't Hide This: https://www.youtube.com/watch?v=sVmOnwng6gs,1423,2024-11-13 08:30:02,1
Wake up! Wake up! Wake up!,1425,2024-12-24 16:00:02,1
"There Could Be 36 Intelligent Alien Civilizations in the Milky Way, Study Says: https://www.newsweek.com/alien-intelligent-civilization-milky-way-1510882",1426,2024-12-26 00:00:02,1
"There Are At Least 36 Intelligent Alien Civilizations In Our Galaxy, Say Scientists: https://www.forbes.com/sites/jamiecartereurope/2020/06/15/there-are-36-intelligent-alien-civilizations-in-our-galaxy-say-scientists/",1427,2024-12-26 14:30:01,1
There Could Be 36 Alien Civilizations in Our Galaxy: https://futurism.com/research-could-be-36-alien-civilizations-galaxy,1428,2024-11-15 02:00:01,1
At least 36 intelligent alien civilizations could live in our galaxy: https://www.businessinsider.com/intelligent-alien-civilizations-in-milky-way-galaxy-2020-6,1430,2024-11-27 03:00:02,1
Government denies knowledge of strange 'UFO' over Japanese city: https://www.livescience.com/japanese-ufo-weather-balloon-shenanigans.html,1431,2024-12-17 20:30:01,1
"In 1895, Nikola Tesla reportedly made a discovery which suggested that time and space can be altered or influenced by magnetic fields, which led to a number of experiments that allegedly gave birth to the infamous Philadelphia Experiment.",1433,2024-11-12 09:00:01,1
5 Creepiest Sightings of the Men in Black: https://www.youtube.com/watch?v=njny3-BmRgI,1434,2024-11-12 00:30:02,1
US Navy UFO task force exists: https://www.fox5atlanta.com/news/us-navy-ufo-task-force-exists-and-sen-marco-rubio-wants-its-data-on-aerial-phenomena-threats,1436,2024-12-03 06:00:01,1
"UFO Task Force of US Navy Is Real, Confirms Senate Intelligence Committee: https://www.ibtimes.sg/ufo-task-force-us-navy-real-confirms-senate-intelligence-committee-47389",1437,2024-12-17 16:30:02,1
Senate Intelligence Committee Confirms the US Navy Has a UFO Task Force: https://www.vice.com/en_us/article/jgx573/senate-intelligence-committee-confirms-the-us-navy-has-a-ufo-task-force,1438,2024-12-06 01:00:01,1
"If and WHEN we Disclose Free Energy and Warp Drive technologies to the public domain... 

Over night, hundreds of millions of people in the world economy will lose their jobs, and sources of income! 

And Billionaires will lose their control..

Do you understand now?",1441,2024-11-14 11:00:01,1
We must pass The Great Filter,1442,2024-12-08 21:30:01,1
"Another simple truth is that UFOs are the perfect excuse for experimental aircraft tests, or NSA Spy Satellites, or 70+ Years of Anti-Gravity Research & craft development (ARV, TR-3B, Tic Tac, ) And don't forget Electronic Counter-Counter Measures (ECCMS)",1443,2024-11-21 23:30:02,1
"---ATTENTION---

The Fake alien invasion has been called off due to new studies that show it would unite us, rather than divide us.

Sincerely, 

The Illuminati",1444,2024-12-03 16:00:01,1
"Basically Dark Matter was a mathematical fudge-factor and was never confirmed experimentally.

There is a replacement theory (Quantitized Inertia) that explains the same effects and has some very sci-fi ramifications.",1445,2024-12-07 18:30:01,1
Manipulating metals for adaptive camouflage: https://phys.org/news/2020-06-metals-camouflage.html,1446,2024-11-16 21:30:01,1
Levitating objects with light: https://phys.org/news/2019-03-levitating.html,1447,2024-11-18 17:30:01,1
Can The U.S. Military Make An Airplane Invisible To The Naked Eye? https://www.thedrive.com/the-war-zone/29543/the-visible-history-of-the-militarys-hunt-to-realize-an-invisible-aircraft,1448,2024-12-24 05:30:02,1
"The Truth Is The Military Has Been Researching ""Anti-Gravity"" For Nearly 70 Years: https://www.thedrive.com/the-war-zone/30499/the-truth-is-the-military-has-been-researching-anti-gravity-for-nearly-70-years",1449,2024-10-17 16:00:02,1
Making and controlling crystals of light: https://phys.org/news/2019-09-crystals.html,1450,2024-12-15 03:00:02,1
Physicists Find a Way to See the Grin of Quantum Gravity: https://www.quantamagazine.org/physicists-find-a-way-to-see-the-grin-of-quantum-gravity-20180306/,1454,2024-12-08 22:30:02,1
A Quasicrystal's Shocking Origin: https://www.quantamagazine.org/a-quasicrystals-shocking-origin-20160708/,1455,2024-11-21 12:00:02,1
Physicists Aim to Classify All Possible Phases of Matter: https://www.quantamagazine.org/physicists-aim-to-classify-all-possible-phases-of-matter-20180103/,1456,2024-12-16 09:00:01,1
Gravity is mathematically relatable to dynamics of subatomic particles: https://phys.org/news/2018-12-gravity-mathematically-dynamics-subatomic-particles.html,1457,2024-12-27 16:30:01,1
Mechanical oscillations cause iron to become transparent to gamma rays: https://physicsworld.com/a/mechanical-oscillations-cause-iron-to-become-transparent-to-gamma-rays/,1458,2024-12-25 20:30:01,1
"Spooky quantum movements seen happening to large objects, scientists say: https://www.independent.co.uk/life-style/gadgets-and-tech/news/quantum-human-scale-ligo-mit-nature-a9596056.html",1459,2024-11-03 05:00:01,1
How Space and Time Could Be a Quantum Error-Correcting Code: https://www.quantamagazine.org/how-space-and-time-could-be-a-quantum-error-correcting-code-20190103/,1460,2024-11-24 16:30:01,1
Mexican farmer ordered to built Pozuelos pyramid by alien: https://www.express.co.uk/news/weird/651509/Mexican-farmer-pyramid-ordered-alien-Pozuelos-Coahila,1461,2024-11-17 12:30:01,1
NASA was formed in 1958 and from the very start a number of it's astronauts and test pilots testified to sighting UFOs or craft of undetermined origin.,1481,2024-12-23 07:30:01,1
"""We have no proof, But if we extrapolate, based on the best information we have available to us, we have to come to the conclusion that ... other life probably exists out there and perhaps in many places."" ~ Neil Armstrong, Oct 21, 1999 ",1482,2024-12-25 01:30:02,1
"""Statistically it's a certainty there are hugely advanced civilizations, intelligences, life forms out there. I believe they're so advanced they're even doing interstellar travel. I believe it's possible they even came here."" ~ Astronaut Storey Musgrove",1483,2024-12-17 08:30:02,1
"""At no time, when the astronauts were in space were they alone: there was a constant surveillance by UFOs."" ~ Astronaut Scott Carpenter - Carpenter photographed a UFO while in orbit on May 24, 1962. NASA still has not released the photograph.",1484,2024-12-09 02:30:01,1
"""I've been asked about UFOs and I've said publicly I thought they were somebody else, some other civilization."" ~ Commander Eugene Cernan, Commanded the Apollo 17 Mission - The quote is from a 1973 article in the Los Angeles Times",1485,2024-12-14 15:00:01,1
"""Unknown objects are operating under intelligent control... It is imperative that we learn where UFO's come from and what their purpose is."" ~ Admiral Roscoe H. Hillenkoetter Director, Central Intelligence Agency 1947-1950",1486,2024-12-25 15:30:01,1
"""This flying saucer situation is not at all imaginary or seeing too much in some natural phenomena. Something is really flying around. The phenomenon is something real and not fictitious."" ~ Gen. Nathan Twining Chief of Staff, US Air Force, Chairman of the Joint Chiefs of Staff",1487,2024-12-03 23:30:02,1
"""The Federal Bureau of Investigation has been requested to assist in the investigation of reported sightings of flying disks."" ~ John Edgar Hoover Director FBI 1924-1972",1488,2024-12-04 18:30:02,1
"""I know other astronauts share my feelings.... And we know the government is sitting on hard evidence of UFOs."" ~ Col. Gordon Cooper, January 14, 1997",1489,2024-11-13 12:00:02,1
"""We have contact with alien cultures."" ~ Astronaut Dr. Brian O'leary",1490,2024-12-18 00:00:01,1
"""There ARE things out there! There absolutely is!"" ~ Major Robert White exclaiming over the radio about a UFO encounter taking place on a 58 mile high X-15 flight on July 17, 1962",1491,2024-12-27 10:00:01,1
There is Something on the Moon: https://www.youtube.com/watch?v=pKUVgIuQ4Nc,1492,2024-11-26 05:00:01,1
The Giant of Kandahar And The Lost Race Of The Nephilim: https://www.thexplan.net/article/378/The-Giant-of-Kandahar-And-The-Lost-Race-Of-The-Nephilim/it,1494,2024-12-01 04:30:02,1
Your homework for today: The Giant of Kandahar,1495,2024-12-15 18:00:02,1
The Giant of Kandahar. You didn't hear it from me. Look it up.,1496,2024-11-05 11:00:01,1
Enter any 11-digit prime number to continue.,1498,2024-11-22 22:00:02,1
The U.S. Military Encounters A 15 Foot GIANT In The Caves Of Afghanistan! (Full Testimony): https://www.youtube.com/watch?v=YKwDic2qWYs,1500,2024-12-15 00:30:02,1
